order,node_index,node_name,mesh_index,mesh_name,inference_mode,group_id,group_size,predicted_label,predicted_class,confidence,second_label,second_class,second_confidence,vertex_count,face_count,surface_area,mesh_volume,bbox_min_x,bbox_min_y,bbox_min_z,bbox_max_x,bbox_max_y,bbox_max_z,bbox_size_x,bbox_size_y,bbox_size_z,bbox_diagonal,bbox_volume,obb_size_long,obb_size_mid,obb_size_short,elongation,flatness,compactness,shape_hint,centroid_x,centroid_y,centroid_z
133,132,Mesh.700,132,Mesh_700.004,mesh,mesh_133,1,3,pins_rivets_keys,0.7763369083404541,2,washers_rings_spacers,0.03735276311635971,1437,1096,0.5343732237815857,,1.2799999713897705,0.6740000247955322,-2.0,2.5400002002716064,0.7140000462532043,-1.9600000381469727,1.260000228881836,0.04000002145767212,0.039999961853027344,1.2612694301564344,0.002015999525069006,1.260000228881836,0.04000002145767212,0.039999961853027344,31.499988824135098,0.03174599570392505,0.0010047703626229801,flat_plate,1.9981420040130615,0.694159209728241,-1.9796897172927856
134,133,Mesh.701,133,Mesh_701.004,mesh,mesh_134,1,3,pins_rivets_keys,0.7467318177223206,2,washers_rings_spacers,0.04279113933444023,1487,1096,0.6274101734161377,,1.2800002098083496,0.6740000247955322,-1.350000023841858,2.760000228881836,0.7140000462532043,-1.3100000619888306,1.4800000190734863,0.04000002145767212,0.039999961853027344,1.4810807051347261,0.002367999042509762,1.4800000190734863,0.04000002145767212,0.039999961853027344,36.999980628500836,0.027027000903735277,0.0007288620696418659,flat_plate,2.148906946182251,0.6938876509666443,-1.3300328254699707
135,134,Mesh.702,134,Mesh_702.004,mesh,mesh_135,1,3,pins_rivets_keys,0.5807345509529114,2,washers_rings_spacers,0.08827921748161316,1461,1096,0.618951678276062,,1.28000009059906,0.6740000247955322,-1.190000057220459,2.7400002479553223,0.7140000462532043,-1.1500000953674316,1.4600001573562622,0.04000002145767212,0.039999961853027344,1.4610956362076948,0.002335999277113568,1.4600001573562622,0.04000002145767212,0.039999961853027344,36.49998435378914,0.027397231193083182,0.0007489223183834506,flat_plate,2.123429298400879,0.6941561102867126,-1.169896125793457
136,135,Mesh.703,135,Mesh_703.004,mesh,mesh_136,1,3,pins_rivets_keys,0.2771243155002594,4,bearings_bushings_guides,0.2282904088497162,1706,1184,0.8473134636878967,,1.2400001287460327,1.4600000381469727,-1.9800001382827759,1.28000009059906,1.5000001192092896,0.019999980926513672,0.039999961853027344,0.040000081062316895,2.0000001192092896,2.000799960083568,0.0032000036239564224,2.0000001192092896,0.040000081062316895,0.039999961853027344,49.99990165253543,0.019999979734421983,0.0003995208601071532,flat_plate,1.2600528001785278,1.4799479246139526,-1.2367254495620728
137,136,Mesh.704,136,Mesh_704.004,mesh,mesh_137,1,3,pins_rivets_keys,0.7692667245864868,2,washers_rings_spacers,0.03803861141204834,1908,1096,0.5428308248519897,,1.2400001287460327,0.6740000247955322,-1.9800001382827759,1.28000009059906,0.7140000462532043,-0.7000000476837158,0.039999961853027344,0.04000002145767212,1.28000009059906,1.2812494802334398,0.0020479992904652005,1.28000009059906,0.04000002145767212,0.039999961853027344,31.9999850988468,0.031249967985788763,0.0009737079035773494,flat_plate,1.2599701881408691,0.6940352916717529,-1.3708299398422241
138,137,Mesh.705,137,Mesh_705.004,mesh,mesh_138,1,8,joints_clamps_structural_connectors,0.28432828187942505,3,pins_rivets_keys,0.11714480072259903,1769,1096,0.1918293684720993,,1.9900001287460327,0.6740000247955322,-1.1500000953674316,2.0300002098083496,0.7140000462532043,-0.7000000476837158,0.040000081062316895,0.04000002145767212,0.4500000476837158,0.45354167517103944,0.0007200019216547258,0.4500000476837158,0.040000081062316895,0.04000002145767212,11.249978393360056,0.08888892715359506,0.007717596278931592,flat_plate,2.0098001956939697,0.6940729022026062,-0.9434385299682617
139,138,Mesh.706,138,Mesh_706.004,mesh,mesh_139,1,3,pins_rivets_keys,0.7840836048126221,2,washers_rings_spacers,0.028421131893992424,1512,1096,0.5724334120750427,,2.7400002479553223,1.0,-1.3300000429153442,2.7800002098083496,1.040000081062317,0.019999980926513672,0.039999961853027344,0.040000081062316895,1.350000023841858,1.351184690486927,0.002160002355571428,1.350000023841858,0.040000081062316895,0.039999961853027344,33.749932199853966,0.029629600849335268,0.0008756087185287156,flat_plate,2.760010004043579,1.0199720859527588,-0.7969557046890259
140,139,Mesh.707,139,Mesh_707.004,mesh,mesh_140,1,3,pins_rivets_keys,0.7857491970062256,2,washers_rings_spacers,0.031928934156894684,1574,1096,0.5470609664916992,,1.9900002479553223,-0.020000001415610313,-1.3100000619888306,2.0300002098083496,0.020000001415610313,-0.019999980926513672,0.039999961853027344,0.04000000283122063,1.290000081062317,1.2912397942735212,0.0020639983074066484,1.290000081062317,0.04000000283122063,0.039999961853027344,32.24999974388631,0.031007720418193555,0.0009587130321515296,flat_plate,2.0098958015441895,5.203310865908861e-05,-0.8067984580993652
141,140,Mesh.708,140,Mesh_708.004,mesh,mesh_141,1,3,pins_rivets_keys,0.7845230102539062,2,washers_rings_spacers,0.03216053172945976,1462,1096,0.5808911323547363,,2.7400002479553223,-0.020000001415610313,-1.350000023841858,2.7800002098083496,0.020000001415610313,0.019999980926513672,0.039999961853027344,0.04000000283122063,1.3700000047683716,1.3711673895772463,0.0021919980723260285,1.3700000047683716,0.04000000283122063,0.039999961853027344,34.24999769497679,0.02919705234584303,0.000850293267111233,flat_plate,2.7599878311157227,-0.00012151906412327662,-0.7905530333518982
142,141,Mesh.709,141,Mesh_709.004,mesh,mesh_142,1,3,pins_rivets_keys,0.7627003788948059,2,washers_rings_spacers,0.037383902817964554,1594,1096,0.5808902978897095,,1.2400001287460327,-0.020000001415610313,-1.350000023841858,1.28000009059906,0.020000001415610313,0.019999980926513672,0.039999961853027344,0.04000000283122063,1.3700000047683716,1.3711673895772463,0.0021919980723260285,1.3700000047683716,0.04000000283122063,0.039999961853027344,34.24999769497679,0.02919705234584303,0.000850293267111233,flat_plate,1.2601951360702515,-0.00017431665037292987,-0.827424943447113
143,142,Mesh.710,142,Mesh_710.004,mesh,mesh_143,1,3,pins_rivets_keys,0.795405924320221,2,washers_rings_spacers,0.025894949212670326,1516,1096,0.5724334716796875,,2.7400002479553223,0.4100000262260437,-1.350000023841858,2.7800002098083496,0.45000001788139343,0.0,0.039999961853027344,0.03999999165534973,1.350000023841858,1.3511846878401519,0.0021599975275997203,1.350000023841858,0.03999999165534973,0.039999961853027344,33.7500076368467,0.029629600849335268,0.0008756067665402435,flat_plate,2.760051727294922,0.4298889935016632,-0.8210346102714539
144,143,Mesh.711,143,Mesh_711.004,mesh,mesh_144,1,3,pins_rivets_keys,0.690873920917511,2,washers_rings_spacers,0.06388586014509201,1580,1096,0.5470590591430664,,1.9900000095367432,0.4100000262260437,-1.3100000619888306,2.0300002098083496,0.45000001788139343,-0.019999980926513672,0.040000200271606445,0.03999999165534973,1.290000081062317,1.2912398013130562,0.002064010033129112,1.290000081062317,0.040000200271606445,0.03999999165534973,32.24984055837351,0.031007743520767597,0.0009587184629889258,flat_plate,2.010227918624878,0.4300333857536316,-0.8054436445236206
145,144,Mesh.712,144,Mesh_712.004,mesh,mesh_145,1,8,joints_clamps_structural_connectors,0.1751927137374878,3,pins_rivets_keys,0.13019217550754547,1332,1096,0.1664557009935379,,2.7400002479553223,0.019999995827674866,-0.7000000476837158,2.7800002098083496,0.4100000262260437,-0.6600000262260437,0.039999961853027344,0.39000003039836884,0.04000002145767212,0.39408123829432234,0.0006239997882839623,0.39000003039836884,0.04000002145767212,0.039999961853027344,9.74999552965404,0.10256399675704908,0.010195937505914625,flat_plate,2.760075569152832,0.23081287741661072,-0.6800336837768555
146,145,Mesh.713,145,Mesh_713.004,mesh,mesh_146,1,3,pins_rivets_keys,0.5950750708580017,8,joints_clamps_structural_connectors,0.07096754759550095,1392,1096,0.2341187596321106,,2.7400002479553223,0.45000001788139343,-0.7000000476837158,2.7800002098083496,1.0,-0.6600000262260437,0.039999961853027344,0.5499999821186066,0.04000002145767212,0.5529014188762092,0.0008799996042247204,0.5499999821186066,0.04000002145767212,0.039999961853027344,13.749992176894569,0.07272720573362022,0.005206421965306249,flat_plate,2.7600131034851074,0.6894463896751404,-0.6800034046173096
147,146,Mesh.714,146,Mesh_714.004,mesh,mesh_147,1,8,joints_clamps_structural_connectors,0.23875901103019714,3,pins_rivets_keys,0.20283013582229614,1729,1096,0.1791425198316574,,2.7400002479553223,1.040000081062317,-0.7000000476837158,2.7800002098083496,1.4600000381469727,-0.6600000262260437,0.039999961853027344,0.41999995708465576,0.04000002145767212,0.4237923579018038,0.0006719996509548851,0.41999995708465576,0.04000002145767212,0.039999961853027344,10.49999329448106,0.09523801414333216,0.008828962751477269,flat_plate,2.7603940963745117,1.255476474761963,-0.6799734234809875
148,147,Mesh.715,147,Mesh_715.004,mesh,mesh_148,1,8,joints_clamps_structural_connectors,0.18128947913646698,3,pins_rivets_keys,0.14008966088294983,1774,1096,0.17914223670959473,,2.7400002479553223,1.040000081062317,-0.3475000262260437,2.7800002098083496,1.4600000381469727,-0.3075000047683716,0.039999961853027344,0.41999995708465576,0.04000002145767212,0.4237923579018038,0.0006719996509548851,0.41999995708465576,0.04000002145767212,0.039999961853027344,10.49999329448106,0.09523801414333216,0.008828962751477269,flat_plate,2.7599985599517822,1.2594832181930542,-0.32749611139297485
149,148,Mesh.716,148,Mesh_716.004,mesh,mesh_149,1,3,pins_rivets_keys,0.3113805949687958,8,joints_clamps_structural_connectors,0.2045077234506607,1359,1096,0.23411840200424194,,2.740000009536743,0.45000001788139343,-1.190000057220459,2.7800002098083496,1.0,-1.1500000953674316,0.040000200271606445,0.5499999821186066,0.039999961853027344,0.5529014318126513,0.000880003538127396,0.5499999821186066,0.040000200271606445,0.039999961853027344,13.74993070994737,0.07272720573362022,0.005206444874362204,flat_plate,2.7601137161254883,0.6904040575027466,-1.169969081878662
150,149,Mesh.717,149,Mesh_717.004,mesh,mesh_150,1,3,pins_rivets_keys,0.7101731896400452,2,washers_rings_spacers,0.04611479863524437,1432,1096,0.41596361994743347,,1.9900002479553223,0.019999980926513672,-0.020000001415610313,2.0300002098083496,1.0,0.020000001415610313,0.039999961853027344,0.9800000190734863,0.04000000283122063,0.9816313129473687,0.0015679986461399659,0.9800000190734863,0.04000000283122063,0.039999961853027344,24.499998742714613,0.04081628681073312,0.0016576791423096138,flat_plate,2.0102081298828125,0.5866560339927673,1.7611642761039548e-05
151,150,Mesh.718,150,Mesh_718.004,mesh,mesh_151,1,3,pins_rivets_keys,0.22353488206863403,8,joints_clamps_structural_connectors,0.1494891345500946,1794,1096,0.17914226651191711,,1.2400001287460327,1.040000081062317,-0.3475000262260437,1.28000009059906,1.4600000381469727,-0.3075000047683716,0.039999961853027344,0.41999995708465576,0.04000002145767212,0.4237923579018038,0.0006719996509548851,0.41999995708465576,0.04000002145767212,0.039999961853027344,10.49999329448106,0.09523801414333216,0.008828962751477269,flat_plate,1.2600263357162476,1.2678070068359375,-0.32748517394065857
152,151,Mesh.719,151,Mesh_719.004,mesh,mesh_152,1,3,pins_rivets_keys,0.7839511632919312,4,bearings_bushings_guides,0.022766364738345146,1678,1096,0.3170051574707031,,1.2400000095367432,0.7140000462532043,-2.0,1.28000009059906,1.4600000381469727,-1.9600000381469727,0.040000081062316895,0.7459999918937683,0.039999961853027344,0.7481416920201266,0.0011936012676215806,0.7459999918937683,0.040000081062316895,0.039999961853027344,18.64996200211596,0.05361925239635044,0.0028504124007208607,flat_plate,1.2600387334823608,1.0981053113937378,-1.9801132678985596
153,152,Mesh.720,152,Mesh_720.004,mesh,mesh_153,1,3,pins_rivets_keys,0.7826479077339172,2,washers_rings_spacers,0.025779947638511658,1226,1096,0.41596296429634094,,1.2400001287460327,0.02000001072883606,-0.7000000476837158,1.28000009059906,1.0,-0.6600000262260437,0.039999961853027344,0.9799999892711639,0.04000002145767212,0.9816312839535725,0.0015679993286124862,0.9799999892711639,0.04000002145767212,0.039999961853027344,24.49998658896212,0.04081628805197817,0.0016576800107010307,flat_plate,1.2599695920944214,0.510796844959259,-0.6801408529281616
154,153,Mesh.721,153,Mesh_721.004,mesh,mesh_154,1,8,joints_clamps_structural_connectors,0.19847306609153748,12,handles_controls,0.10833028703927994,1325,1096,0.1664557009935379,,1.9900001287460327,0.019999995827674866,-0.7000000476837158,2.0300002098083496,0.4100000262260437,-0.6600000262260437,0.040000081062316895,0.39000003039836884,0.04000002145767212,0.39408125039429975,0.0006240016479500218,0.39000003039836884,0.040000081062316895,0.04000002145767212,9.74998100105798,0.10256414958945967,0.010195966953026015,flat_plate,2.0101301670074463,0.22986628115177155,-0.6801635026931763
155,154,Mesh.722,154,Mesh_722.004,mesh,mesh_155,1,3,pins_rivets_keys,0.3171443045139313,8,joints_clamps_structural_connectors,0.14719802141189575,1376,1096,0.23411840200424194,,1.9900000095367432,0.45000001788139343,-0.7000000476837158,2.0300002098083496,1.0,-0.6600000262260437,0.040000200271606445,0.5499999821186066,0.04000002145767212,0.5529014361247856,0.0008800048494361039,0.5499999821186066,0.040000200271606445,0.04000002145767212,13.74993070994737,0.07272731410570515,0.005206452510760082,flat_plate,2.0101420879364014,0.6922304630279541,-0.6799306869506836
156,155,Mesh.723,155,Mesh_723.004,mesh,mesh_156,1,3,pins_rivets_keys,0.7311049103736877,8,joints_clamps_structural_connectors,0.03751835972070694,1391,1096,0.27809998393058777,,1.9900002479553223,0.02000001072883606,-1.350000023841858,2.0300002098083496,0.6740000247955322,-1.3100000619888306,0.039999961853027344,0.6540000140666962,0.039999961853027344,0.656441933681667,0.0010463980266580133,0.6540000140666962,0.039999961853027344,0.039999961853027344,16.350015944257684,0.06116201986648286,0.0036992012881363217,flat_plate,2.0100882053375244,0.3919002413749695,-1.3300620317459106
157,156,Mesh.724,156,Mesh_724.004,mesh,mesh_157,1,3,pins_rivets_keys,0.7949052453041077,13,springs,0.02279326505959034,1670,1096,0.317006379365921,,2.3560001850128174,0.7140000462532043,-2.0,2.3960001468658447,1.4600000381469727,-1.9600000381469727,0.039999961853027344,0.7459999918937683,0.039999961853027344,0.7481416856465022,0.0011935977104198115,0.7459999918937683,0.039999961853027344,0.039999961853027344,18.650017583386976,0.05361925239635044,0.0028504039786972665,flat_plate,2.376163959503174,1.1003921031951904,-1.9802347421646118
158,157,Mesh.725,157,Mesh_725.004,mesh,mesh_158,1,3,pins_rivets_keys,0.7112094163894653,2,washers_rings_spacers,0.05548905208706856,1519,1096,0.5808916687965393,,2.7400002479553223,1.4600000381469727,-1.350000023841858,2.7800002098083496,1.5000001192092896,0.019999980926513672,0.039999961853027344,0.040000081062316895,1.3700000047683716,1.3711673918594234,0.0021920023593860307,1.3700000047683716,0.040000081062316895,0.039999961853027344,34.249930709740866,0.02919705234584303,0.0008502949258497722,flat_plate,2.7600111961364746,1.4798496961593628,-0.811545193195343
159,158,Mesh.726,158,Mesh_726.004,mesh,mesh_159,1,3,pins_rivets_keys,0.6677657961845398,8,joints_clamps_structural_connectors,0.0744108334183693,1516,1096,0.30601000785827637,,1.2400000095367432,1.0,-0.7000000476837158,1.28000009059906,1.040000081062317,0.02000001072883606,0.040000081062316895,0.040000081062316895,0.7200000584125519,0.7222188706230694,0.0011520047626546461,0.7200000584125519,0.040000081062316895,0.040000081062316895,17.99996498234216,0.05555566363495668,0.0030580725132888557,flat_plate,1.2599562406539917,1.019831657409668,-0.4112448990345001
160,159,Mesh.727,159,Mesh_727.004,mesh,mesh_160,1,3,pins_rivets_keys,0.31709063053131104,8,joints_clamps_structural_connectors,0.14574286341667175,1435,1096,0.2890951931476593,,1.9900002479553223,1.0,-0.7000000476837158,2.0300002098083496,1.040000081062317,-0.02000001072883606,0.039999961853027344,0.040000081062316895,0.6800000369548798,0.6823489237126951,0.0010880012264231317,0.6800000369548798,0.040000081062316895,0.039999961853027344,16.99996647245526,0.05882347011648982,0.0034245999998578865,flat_plate,2.0097646713256836,1.019858717918396,-0.4090462923049927
161,160,Mesh.728,160,Mesh_728.004,mesh,mesh_161,1,3,pins_rivets_keys,0.7950655817985535,8,joints_clamps_structural_connectors,0.023066597059369087,2268,1720,1.0304898023605347,,2.7400002479553223,0.0,-1.350000023841858,2.7800002098083496,1.4800000190734863,-1.2700001001358032,0.039999961853027344,1.4800000190734863,0.07999992370605469,1.4827002533211957,0.004735991027836222,1.4800000190734863,0.07999992370605469,0.039999961853027344,18.500017881410486,0.027027000903735277,0.0014529503894001711,flat_plate,2.760021924972534,0.8711562156677246,-1.3100945949554443
162,161,Mesh.729,161,Mesh_729.004,mesh,mesh_162,1,3,pins_rivets_keys,0.6483238339424133,8,joints_clamps_structural_connectors,0.06555479764938354,1812,1096,0.2679501473903656,,2.5400002002716064,1.4600000381469727,-1.9800001382827759,2.580000162124634,1.5000001192092896,-1.350000023841858,0.039999961853027344,0.040000081062316895,0.630000114440918,0.6325347007309602,0.0010080012645703918,0.630000114440918,0.040000081062316895,0.039999961853027344,15.749970942794558,0.0634919914078501,0.003982978934732933,flat_plate,2.560127019882202,1.4799495935440063,-1.6618725061416626
